,id,age,gender_female,gender_male,race_asian,race_black,race_mexican_american,race_other,race_other_hispanic,race_white
8010,117273.0,65.0,1,0,0,0,0,0,0,1
8011,117274.0,41.0,0,1,0,0,0,0,1,0
8012,117275.0,63.0,0,1,1,0,0,0,0,0
8013,117276.0,61.0,1,0,0,0,0,1,0,0
8014,117277.0,4.0,0,1,0,0,0,0,0,1
8015,117278.0,33.0,1,0,0,0,0,0,0,1
8016,117279.0,7.0,0,1,1,0,0,0,0,0
8017,117280.0,60.0,1,0,1,0,0,0,0,0
8018,117281.0,64.0,1,0,0,0,1,0,0,0
8019,117282.0,41.0,1,0,0,0,1,0,0,0
8020,117283.0,57.0,0,1,0,0,0,1,0,0
8021,117284.0,13.0,0,1,1,0,0,0,0,0
8022,117285.0,28.0,0,1,0,0,0,0,0,1
8023,117286.0,46.0,1,0,0,0,0,0,0,1
8024,117287.0,44.0,1,0,0,1,0,0,0,0
8025,117288.0,11.0,0,1,0,1,0,0,0,0
8026,117289.0,57.0,1,0,0,1,0,0,0,0
8027,117290.0,45.0,1,0,0,0,0,0,0,1
8028,117291.0,21.0,1,0,0,0,0,1,0,0
8029,117292.0,80.0,0,1,0,0,0,0,0,1
8030,117293.0,55.0,0,1,0,0,0,0,0,1
8031,117294.0,55.0,0,1,0,0,0,0,0,1
8032,117295.0,52.0,1,0,0,1,0,0,0,0
8033,117296.0,13.0,1,0,0,0,0,0,0,1
8034,117297.0,52.0,1,0,0,0,1,0,0,0
8035,117298.0,58.0,1,0,1,0,0,0,0,0
8036,117299.0,10.0,1,0,0,0,1,0,0,0
8037,117300.0,8.0,1,0,0,1,0,0,0,0
8038,117301.0,73.0,1,0,0,0,0,0,1,0
8039,117302.0,63.0,0,1,0,0,0,0,0,1
8040,117303.0,37.0,1,0,0,0,0,0,1,0
8041,117304.0,17.0,1,0,0,0,0,0,0,1
8042,117305.0,68.0,1,0,0,0,0,1,0,0
8043,117306.0,42.0,1,0,0,0,0,0,0,1
8044,117307.0,62.0,1,0,0,0,0,0,0,1
8045,117308.0,36.0,1,0,0,1,0,0,0,0
8046,117309.0,11.0,1,0,0,0,1,0,0,0
8047,117310.0,71.0,0,1,0,0,0,0,0,1
8048,117311.0,3.0,0,1,0,0,1,0,0,0
8049,117312.0,78.0,1,0,0,0,0,0,1,0
8050,117313.0,32.0,1,0,0,0,0,0,0,1
8051,117314.0,61.0,0,1,0,0,0,0,1,0
8052,117315.0,64.0,1,0,0,0,0,0,1,0
8053,117316.0,55.0,1,0,0,1,0,0,0,0
8054,117317.0,12.0,0,1,0,1,0,0,0,0
8055,117318.0,34.0,1,0,1,0,0,0,0,0
8056,117319.0,56.0,1,0,1,0,0,0,0,0
8057,117320.0,34.0,1,0,0,0,0,0,1,0
8058,117321.0,70.0,1,0,0,0,0,0,0,1
8059,117322.0,80.0,1,0,0,0,0,0,0,1
8060,117323.0,33.0,1,0,0,0,1,0,0,0
8061,117324.0,80.0,0,1,0,0,0,0,0,1
8062,117325.0,8.0,0,1,0,0,0,0,1,0
8063,117326.0,4.0,1,0,1,0,0,0,0,0
8064,117327.0,21.0,1,0,0,0,0,0,0,1
8065,117328.0,32.0,0,1,0,1,0,0,0,0
8066,117329.0,10.0,0,1,0,0,0,1,0,0
8067,117330.0,10.0,1,0,0,1,0,0,0,0
8068,117331.0,57.0,0,1,0,0,0,0,0,1
8069,117332.0,6.0,0,1,0,0,0,0,0,1
8070,117333.0,8.0,0,1,0,0,0,0,0,1
8071,117334.0,23.0,0,1,0,1,0,0,0,0
8072,117335.0,66.0,0,1,0,0,0,0,0,1
8073,117336.0,43.0,0,1,0,1,0,0,0,0
8074,117337.0,17.0,0,1,0,1,0,0,0,0
8075,117338.0,5.397605346934028e-79,1,0,0,0,0,1,0,0
8076,117339.0,80.0,0,1,0,0,0,0,0,1
8077,117340.0,11.0,0,1,0,0,0,1,0,0
8078,117341.0,7.0,1,0,0,0,1,0,0,0
8079,117342.0,1.0,1,0,0,1,0,0,0,0
8080,117343.0,61.0,0,1,0,1,0,0,0,0
8081,117344.0,15.0,0,1,0,0,0,0,0,1
8082,117345.0,16.0,1,0,0,0,0,0,0,1
8083,117346.0,43.0,1,0,0,0,0,0,0,1
8084,117347.0,18.0,0,1,0,0,0,0,0,1
8085,117348.0,13.0,1,0,0,0,1,0,0,0
8086,117349.0,80.0,0,1,0,0,0,0,0,1
8087,117350.0,5.397605346934028e-79,1,0,0,0,0,0,0,1
8088,117351.0,32.0,1,0,0,0,0,0,0,1
8089,117352.0,8.0,0,1,1,0,0,0,0,0
8090,117353.0,64.0,0,1,0,1,0,0,0,0
8091,117354.0,80.0,1,0,0,0,0,0,0,1
8092,117355.0,11.0,1,0,0,1,0,0,0,0
8093,117356.0,17.0,0,1,0,1,0,0,0,0
8094,117357.0,22.0,1,0,1,0,0,0,0,0
8095,117358.0,36.0,0,1,1,0,0,0,0,0
8096,117359.0,59.0,0,1,0,1,0,0,0,0
8097,117360.0,12.0,1,0,0,1,0,0,0,0
8098,117361.0,17.0,1,0,0,0,1,0,0,0
8099,117362.0,9.0,1,0,0,0,0,1,0,0
8100,117363.0,70.0,1,0,0,0,0,0,0,1
8101,117364.0,37.0,1,0,0,0,1,0,0,0
8102,117365.0,57.0,1,0,0,1,0,0,0,0
8103,117366.0,13.0,1,0,0,1,0,0,0,0
8104,117367.0,16.0,1,0,0,0,1,0,0,0
8105,117368.0,35.0,0,1,0,0,0,0,0,1
8106,117369.0,5.0,1,0,0,0,0,0,0,1
8107,117370.0,52.0,0,1,0,0,0,1,0,0
8108,117371.0,44.0,1,0,0,0,0,0,1,0
8109,117372.0,2.0,0,1,0,1,0,0,0,0
8110,117373.0,2.0,0,1,0,0,1,0,0,0
8111,117374.0,57.0,1,0,0,1,0,0,0,0
8112,117375.0,49.0,0,1,0,0,0,0,0,1
8113,117376.0,1.0,0,1,0,0,0,0,1,0
8114,117377.0,24.0,1,0,0,0,0,0,0,1
8115,117378.0,17.0,0,1,1,0,0,0,0,0
8116,117379.0,41.0,1,0,0,1,0,0,0,0
8117,117380.0,10.0,0,1,1,0,0,0,0,0
8118,117381.0,16.0,1,0,0,1,0,0,0,0
8119,117382.0,3.0,0,1,0,1,0,0,0,0
8120,117383.0,42.0,0,1,0,0,0,0,0,1
8121,117384.0,62.0,1,0,1,0,0,0,0,0
8122,117385.0,14.0,0,1,1,0,0,0,0,0
8123,117386.0,4.0,0,1,0,0,1,0,0,0
8124,117387.0,31.0,1,0,0,0,0,0,0,1
8125,117388.0,36.0,0,1,0,0,0,0,0,1
8126,117389.0,34.0,0,1,0,0,0,0,0,1
8127,117390.0,11.0,0,1,0,0,0,0,0,1
8128,117391.0,15.0,0,1,1,0,0,0,0,0
8129,117392.0,3.0,1,0,0,0,0,0,1,0
8130,117393.0,15.0,0,1,0,0,0,1,0,0
8131,117394.0,24.0,1,0,1,0,0,0,0,0
8132,117395.0,73.0,1,0,0,0,0,0,1,0
8133,117396.0,14.0,0,1,0,0,0,1,0,0
8134,117397.0,70.0,0,1,1,0,0,0,0,0
8135,117398.0,61.0,1,0,0,0,0,0,0,1
8136,117399.0,9.0,1,0,0,0,0,0,0,1
8137,117400.0,60.0,0,1,0,0,0,0,1,0
8138,117401.0,4.0,1,0,0,0,0,0,0,1
8139,117402.0,58.0,1,0,0,1,0,0,0,0
8140,117403.0,11.0,1,0,0,0,0,0,0,1
8141,117404.0,14.0,1,0,0,0,0,1,0,0
8142,117405.0,26.0,0,1,0,0,0,1,0,0
8143,117406.0,5.0,1,0,0,1,0,0,0,0
8144,117407.0,19.0,0,1,0,1,0,0,0,0
8145,117408.0,5.0,0,1,0,0,0,0,0,1
8146,117409.0,34.0,1,0,0,0,1,0,0,0
8147,117410.0,4.0,0,1,0,1,0,0,0,0
8148,117411.0,72.0,0,1,0,0,0,0,1,0
8149,117412.0,35.0,0,1,0,0,0,0,0,1
8150,117413.0,17.0,0,1,0,0,1,0,0,0
8151,117414.0,63.0,1,0,0,0,0,0,0,1
8152,117415.0,14.0,1,0,0,0,0,0,1,0
8153,117416.0,11.0,1,0,0,0,1,0,0,0
8154,117417.0,27.0,1,0,1,0,0,0,0,0
8155,117418.0,45.0,0,1,0,0,0,1,0,0
8156,117419.0,40.0,0,1,1,0,0,0,0,0
8157,117420.0,65.0,1,0,0,1,0,0,0,0
8158,117421.0,20.0,1,0,0,1,0,0,0,0
8159,117422.0,10.0,0,1,0,0,0,0,0,1
8160,117423.0,5.397605346934028e-79,1,0,0,0,0,0,0,1
8161,117424.0,80.0,1,0,0,0,0,0,0,1
8162,117425.0,8.0,0,1,0,0,0,0,1,0
8163,117426.0,7.0,0,1,0,1,0,0,0,0
8164,117427.0,11.0,1,0,0,1,0,0,0,0
8165,117428.0,75.0,1,0,0,0,0,0,1,0
8166,117429.0,41.0,1,0,0,1,0,0,0,0
8167,117430.0,5.397605346934028e-79,0,1,0,1,0,0,0,0
8168,117431.0,53.0,1,0,0,1,0,0,0,0
8169,117432.0,66.0,1,0,0,1,0,0,0,0
8170,117433.0,5.397605346934028e-79,0,1,0,0,1,0,0,0
8171,117434.0,20.0,0,1,0,0,0,0,0,1
8172,117435.0,51.0,1,0,0,1,0,0,0,0
8173,117436.0,76.0,0,1,0,0,1,0,0,0
8174,117437.0,55.0,0,1,0,0,0,0,1,0
8175,117438.0,39.0,0,1,0,0,0,0,0,1
8176,117439.0,79.0,1,0,0,0,0,0,1,0
8177,117440.0,61.0,0,1,0,1,0,0,0,0
8178,117441.0,80.0,0,1,0,0,0,0,0,1
8179,117442.0,68.0,0,1,1,0,0,0,0,0
8180,117443.0,13.0,1,0,0,1,0,0,0,0
8181,117444.0,11.0,1,0,0,0,0,1,0,0
8182,117445.0,56.0,0,1,0,0,0,0,0,1
8183,117446.0,3.0,1,0,0,0,0,0,0,1
8184,117447.0,42.0,1,0,0,0,0,0,1,0
8185,117448.0,10.0,1,0,0,1,0,0,0,0
8186,117449.0,16.0,1,0,0,0,0,0,1,0
8187,117450.0,56.0,0,1,0,0,0,0,0,1
8188,117451.0,73.0,1,0,0,1,0,0,0,0
8189,117452.0,12.0,1,0,0,0,0,0,0,1
8190,117453.0,46.0,1,0,0,0,1,0,0,0
8191,117454.0,56.0,0,1,0,0,1,0,0,0
8192,117455.0,1.0,1,0,0,0,0,1,0,0
8193,117456.0,13.0,0,1,0,0,0,1,0,0
8194,117457.0,16.0,1,0,1,0,0,0,0,0
8195,117458.0,73.0,1,0,0,0,0,0,0,1
8196,117459.0,15.0,1,0,0,0,0,1,0,0
8197,117460.0,60.0,0,1,0,1,0,0,0,0
8198,117461.0,5.397605346934028e-79,1,0,0,0,0,0,0,1
8199,117462.0,9.0,0,1,0,1,0,0,0,0
8200,117463.0,26.0,0,1,0,1,0,0,0,0
8201,117464.0,56.0,1,0,0,0,0,0,0,1
8202,117465.0,54.0,1,0,0,1,0,0,0,0
8203,117466.0,23.0,1,0,0,0,0,0,0,1
8204,117467.0,58.0,0,1,0,0,0,0,0,1
8205,117468.0,21.0,1,0,0,0,0,0,0,1
8206,117469.0,1.0,0,1,0,1,0,0,0,0
8207,117470.0,23.0,0,1,0,0,0,0,1,0
8208,117471.0,80.0,1,0,0,0,0,0,0,1
8209,117472.0,3.0,0,1,0,0,0,0,0,1
8210,117473.0,16.0,0,1,0,1,0,0,0,0
8211,117474.0,18.0,1,0,0,0,0,1,0,0
8212,117475.0,69.0,0,1,0,0,0,0,1,0
8213,117476.0,8.0,1,0,1,0,0,0,0,0
8214,117477.0,7.0,0,1,0,1,0,0,0,0
8215,117478.0,80.0,1,0,0,0,0,0,1,0
8216,117479.0,12.0,1,0,1,0,0,0,0,0
8217,117480.0,8.0,0,1,0,1,0,0,0,0
8218,117481.0,47.0,0,1,0,0,0,0,0,1
8219,117482.0,8.0,1,0,0,0,1,0,0,0
8220,117483.0,6.0,1,0,1,0,0,0,0,0
8221,117484.0,19.0,0,1,0,0,1,0,0,0
8222,117485.0,20.0,1,0,0,0,0,0,1,0
8223,117486.0,4.0,0,1,1,0,0,0,0,0
8224,117487.0,5.0,0,1,0,1,0,0,0,0
8225,117488.0,9.0,1,0,0,0,0,0,0,1
8226,117489.0,14.0,0,1,0,0,0,1,0,0
8227,117490.0,5.397605346934028e-79,0,1,0,0,0,0,1,0
8228,117491.0,19.0,0,1,0,0,1,0,0,0
8229,117492.0,5.0,1,0,0,0,0,0,0,1
8230,117493.0,3.0,1,0,1,0,0,0,0,0
8231,117494.0,71.0,1,0,1,0,0,0,0,0
8232,117495.0,5.397605346934028e-79,1,0,0,0,1,0,0,0
8233,117496.0,19.0,0,1,0,0,1,0,0,0
8234,117497.0,55.0,0,1,0,0,0,0,0,1
8235,117498.0,68.0,1,0,1,0,0,0,0,0
8236,117499.0,38.0,1,0,0,0,0,0,1,0
8237,117500.0,22.0,0,1,0,0,0,0,0,1
8238,117501.0,14.0,0,1,0,0,0,0,0,1
8239,117502.0,73.0,1,0,0,0,1,0,0,0
8240,117503.0,16.0,1,0,0,0,1,0,0,0
8241,117504.0,49.0,1,0,0,0,0,0,0,1
8242,117505.0,36.0,1,0,0,0,0,1,0,0
8243,117506.0,37.0,0,1,0,1,0,0,0,0
8244,117507.0,65.0,0,1,0,1,0,0,0,0
8245,117508.0,3.0,1,0,0,0,1,0,0,0
8246,117509.0,26.0,1,0,0,0,1,0,0,0
8247,117510.0,51.0,1,0,1,0,0,0,0,0
8248,117511.0,53.0,1,0,0,0,0,0,0,1
8249,117512.0,12.0,0,1,0,1,0,0,0,0
8250,117513.0,48.0,1,0,0,0,0,0,1,0
8251,117514.0,56.0,1,0,0,0,0,0,0,1
8252,117515.0,16.0,0,1,1,0,0,0,0,0
8253,117516.0,68.0,0,1,0,0,1,0,0,0
8254,117517.0,23.0,0,1,1,0,0,0,0,0
8255,117518.0,50.0,0,1,1,0,0,0,0,0
8256,117519.0,5.0,0,1,0,0,0,0,0,1
8257,117520.0,10.0,0,1,0,0,0,0,0,1
8258,117521.0,11.0,0,1,0,0,1,0,0,0
8259,117522.0,9.0,0,1,0,0,0,0,1,0
8260,117523.0,41.0,1,0,0,0,0,0,0,1
8261,117524.0,10.0,1,0,0,0,0,1,0,0
8262,117525.0,5.0,0,1,0,1,0,0,0,0
8263,117526.0,14.0,1,0,1,0,0,0,0,0
8264,117527.0,29.0,1,0,0,0,0,1,0,0
8265,117528.0,5.397605346934028e-79,0,1,0,1,0,0,0,0
8266,117529.0,36.0,0,1,1,0,0,0,0,0
8267,117530.0,25.0,0,1,0,1,0,0,0,0
8268,117531.0,32.0,1,0,0,0,0,0,0,1
8269,117532.0,9.0,0,1,0,1,0,0,0,0
8270,117533.0,8.0,1,0,0,0,0,1,0,0
8271,117534.0,18.0,1,0,0,0,1,0,0,0
8272,117535.0,1.0,1,0,0,0,0,0,0,1
8273,117536.0,48.0,1,0,0,0,0,0,0,1
8274,117537.0,61.0,0,1,0,1,0,0,0,0
8275,117538.0,39.0,1,0,0,0,0,0,1,0
8276,117539.0,8.0,1,0,0,1,0,0,0,0
8277,117540.0,69.0,0,1,0,0,0,0,0,1
8278,117541.0,65.0,0,1,0,1,0,0,0,0
8279,117542.0,80.0,0,1,0,0,0,0,0,1
8280,117543.0,31.0,1,0,0,0,0,0,0,1
8281,117544.0,11.0,1,0,0,1,0,0,0,0
8282,117545.0,1.0,0,1,0,0,0,1,0,0
8283,117546.0,75.0,0,1,0,0,0,1,0,0
8284,117547.0,5.0,1,0,1,0,0,0,0,0
8285,117548.0,12.0,0,1,0,0,0,0,0,1
8286,117549.0,29.0,0,1,0,0,0,0,0,1
8287,117550.0,12.0,1,0,0,1,0,0,0,0
8288,117551.0,64.0,0,1,0,0,0,0,1,0
8289,117552.0,8.0,0,1,0,0,0,0,0,1
8290,117553.0,3.0,0,1,0,0,0,0,0,1
8291,117554.0,75.0,1,0,0,0,0,0,0,1
8292,117555.0,9.0,1,0,0,1,0,0,0,0
8293,117556.0,39.0,1,0,0,0,0,0,0,1
8294,117557.0,10.0,0,1,0,0,0,1,0,0
8295,117558.0,63.0,1,0,0,0,0,0,1,0
8296,117559.0,48.0,1,0,0,0,1,0,0,0
8297,117560.0,4.0,0,1,1,0,0,0,0,0
8298,117561.0,16.0,1,0,0,1,0,0,0,0
8299,117562.0,6.0,1,0,0,1,0,0,0,0
8300,117563.0,16.0,0,1,0,0,0,0,0,1
8301,117564.0,10.0,0,1,0,0,0,0,0,1
8302,117565.0,11.0,1,0,0,0,0,0,0,1
8303,117566.0,37.0,0,1,0,0,0,0,1,0
8304,117567.0,3.0,0,1,0,0,1,0,0,0
8305,117568.0,11.0,1,0,0,1,0,0,0,0
8306,117569.0,12.0,1,0,0,1,0,0,0,0
8307,117570.0,47.0,0,1,0,0,0,0,0,1
8308,117571.0,41.0,1,0,0,1,0,0,0,0
8309,117572.0,14.0,0,1,0,1,0,0,0,0
8310,117573.0,45.0,0,1,0,0,0,0,0,1
8311,117574.0,46.0,0,1,0,0,0,0,0,1
8312,117575.0,61.0,1,0,0,0,0,0,0,1
8313,117576.0,18.0,1,0,1,0,0,0,0,0
8314,117577.0,43.0,0,1,0,0,0,0,0,1
8315,117578.0,3.0,1,0,1,0,0,0,0,0
8316,117579.0,1.0,1,0,0,0,0,0,1,0
8317,117580.0,65.0,0,1,0,1,0,0,0,0
8318,117581.0,22.0,1,0,1,0,0,0,0,0
8319,117582.0,5.397605346934028e-79,0,1,0,0,0,0,1,0
8320,117583.0,19.0,1,0,0,1,0,0,0,0
8321,117584.0,13.0,1,0,0,0,0,0,0,1
8322,117585.0,5.397605346934028e-79,1,0,0,1,0,0,0,0
8323,117586.0,18.0,0,1,0,0,0,1,0,0
8324,117587.0,28.0,1,0,0,1,0,0,0,0
8325,117588.0,1.0,0,1,0,0,0,0,0,1
8326,117589.0,59.0,1,0,0,0,0,0,0,1
8327,117590.0,2.0,0,1,0,0,1,0,0,0
8328,117591.0,1.0,0,1,0,0,0,1,0,0
8329,117592.0,31.0,0,1,0,0,0,0,0,1
8330,117593.0,80.0,1,0,0,0,0,0,0,1
8331,117594.0,5.0,1,0,0,0,0,0,0,1
8332,117595.0,35.0,1,0,0,0,0,0,0,1
8333,117596.0,2.0,1,0,0,0,0,0,0,1
8334,117597.0,15.0,0,1,0,0,0,0,0,1
8335,117598.0,70.0,0,1,0,0,0,1,0,0
8336,117599.0,62.0,1,0,0,0,0,1,0,0
8337,117600.0,27.0,1,0,0,1,0,0,0,0
8338,117601.0,7.0,1,0,0,0,0,0,0,1
8339,117602.0,5.397605346934028e-79,0,1,0,0,0,0,0,1
8340,117603.0,24.0,0,1,0,0,0,0,0,1
8341,117604.0,75.0,0,1,0,0,0,0,0,1
8342,117605.0,32.0,1,0,0,1,0,0,0,0
8343,117606.0,33.0,1,0,0,1,0,0,0,0
8344,117607.0,5.397605346934028e-79,0,1,0,0,0,0,0,1
8345,117608.0,8.0,1,0,0,1,0,0,0,0
8346,117609.0,60.0,1,0,0,1,0,0,0,0
8347,117610.0,23.0,0,1,0,0,0,0,0,1
8348,117611.0,52.0,0,1,1,0,0,0,0,0
8349,117612.0,7.0,1,0,0,0,0,1,0,0
8350,117613.0,48.0,0,1,1,0,0,0,0,0
8351,117614.0,15.0,0,1,0,1,0,0,0,0
8352,117615.0,11.0,0,1,0,1,0,0,0,0
8353,117616.0,63.0,1,0,0,0,0,0,0,1
8354,117617.0,46.0,0,1,0,0,0,0,1,0
8355,117618.0,7.0,1,0,0,0,0,0,0,1
8356,117619.0,4.0,0,1,0,1,0,0,0,0
8357,117620.0,2.0,0,1,0,0,1,0,0,0
8358,117621.0,27.0,0,1,1,0,0,0,0,0
8359,117622.0,56.0,1,0,1,0,0,0,0,0
8360,117623.0,60.0,0,1,0,0,1,0,0,0
8361,117624.0,46.0,0,1,0,0,0,1,0,0
8362,117625.0,31.0,1,0,0,0,0,0,0,1
8363,117626.0,1.0,1,0,0,0,0,0,0,1
8364,117627.0,23.0,0,1,0,0,1,0,0,0
8365,117628.0,39.0,1,0,0,0,0,0,0,1
8366,117629.0,43.0,1,0,0,0,1,0,0,0
8367,117630.0,48.0,0,1,0,1,0,0,0,0
8368,117631.0,72.0,1,0,0,0,0,0,0,1
8369,117632.0,36.0,0,1,0,0,1,0,0,0
8370,117633.0,53.0,1,0,0,0,1,0,0,0
8371,117634.0,8.0,1,0,0,1,0,0,0,0
8372,117635.0,65.0,1,0,0,1,0,0,0,0
8373,117636.0,1.0,1,0,0,1,0,0,0,0
8374,117637.0,36.0,1,0,0,0,0,0,0,1
8375,117638.0,76.0,1,0,0,0,0,0,0,1
8376,117639.0,62.0,1,0,0,1,0,0,0,0
8377,117640.0,65.0,1,0,1,0,0,0,0,0
8378,117641.0,23.0,1,0,0,0,0,0,1,0
8379,117642.0,7.0,0,1,0,1,0,0,0,0
8380,117643.0,61.0,1,0,0,0,1,0,0,0
8381,117644.0,30.0,1,0,0,1,0,0,0,0
8382,117645.0,60.0,1,0,0,1,0,0,0,0
8383,117646.0,27.0,1,0,0,0,1,0,0,0
8384,117647.0,32.0,1,0,0,0,0,0,1,0
8385,117648.0,43.0,1,0,0,1,0,0,0,0
8386,117649.0,11.0,0,1,0,1,0,0,0,0
8387,117650.0,74.0,1,0,1,0,0,0,0,0
8388,117651.0,44.0,0,1,0,1,0,0,0,0
8389,117652.0,62.0,0,1,0,0,0,0,1,0
8390,117653.0,52.0,0,1,1,0,0,0,0,0
8391,117654.0,68.0,0,1,0,1,0,0,0,0
8392,117655.0,15.0,0,1,0,1,0,0,0,0
8393,117656.0,33.0,0,1,0,0,0,0,0,1
8394,117657.0,55.0,1,0,0,0,0,0,0,1
8395,117658.0,15.0,1,0,0,0,0,0,0,1
8396,117659.0,46.0,0,1,0,0,0,1,0,0
8397,117660.0,71.0,1,0,0,0,0,0,0,1
8398,117661.0,17.0,1,0,0,0,1,0,0,0
8399,117662.0,38.0,1,0,0,1,0,0,0,0
8400,117663.0,5.0,0,1,0,0,1,0,0,0
8401,117664.0,17.0,1,0,0,0,0,1,0,0
8402,117665.0,66.0,1,0,0,0,1,0,0,0
8403,117666.0,67.0,1,0,0,0,0,0,0,1
8404,117667.0,10.0,1,0,0,1,0,0,0,0
8405,117668.0,8.0,0,1,0,0,1,0,0,0
8406,117669.0,4.0,1,0,0,1,0,0,0,0
8407,117670.0,4.0,1,0,0,0,0,0,0,1
8408,117671.0,48.0,1,0,0,1,0,0,0,0
8409,117672.0,55.0,1,0,0,1,0,0,0,0
8410,117673.0,14.0,0,1,0,0,1,0,0,0
8411,117674.0,12.0,1,0,0,0,0,0,0,1
8412,117675.0,80.0,1,0,0,0,1,0,0,0
8413,117676.0,45.0,1,0,0,0,0,0,0,1
8414,117677.0,38.0,1,0,0,1,0,0,0,0
8415,117678.0,76.0,0,1,0,0,0,0,0,1
8416,117679.0,25.0,0,1,1,0,0,0,0,0
8417,117680.0,8.0,1,0,0,0,0,0,0,1
8418,117681.0,74.0,1,0,0,0,0,0,0,1
8419,117682.0,78.0,1,0,0,0,0,0,0,1
8420,117683.0,80.0,1,0,0,0,0,0,0,1
8421,117684.0,16.0,1,0,0,0,0,1,0,0
8422,117685.0,40.0,1,0,0,1,0,0,0,0
8423,117686.0,10.0,1,0,0,0,0,0,0,1
8424,117687.0,45.0,1,0,1,0,0,0,0,0
8425,117688.0,12.0,1,0,0,0,0,0,1,0
8426,117689.0,14.0,1,0,0,0,0,0,0,1
8427,117690.0,39.0,1,0,0,0,0,0,0,1
8428,117691.0,44.0,0,1,0,1,0,0,0,0
8429,117692.0,69.0,0,1,0,1,0,0,0,0
8430,117693.0,73.0,0,1,0,0,0,0,0,1
8431,117694.0,15.0,0,1,0,0,1,0,0,0
8432,117695.0,66.0,1,0,0,1,0,0,0,0
8433,117696.0,66.0,1,0,0,1,0,0,0,0
8434,117697.0,19.0,1,0,0,0,0,0,1,0
8435,117698.0,4.0,1,0,0,0,1,0,0,0
8436,117699.0,47.0,1,0,0,0,0,0,1,0
8437,117700.0,68.0,0,1,0,0,0,0,0,1
8438,117701.0,48.0,0,1,0,0,0,0,0,1
8439,117702.0,7.0,1,0,0,0,1,0,0,0
8440,117703.0,73.0,0,1,0,0,0,0,0,1
8441,117704.0,57.0,1,0,0,1,0,0,0,0
8442,117705.0,2.0,0,1,0,0,0,0,1,0
8443,117706.0,1.0,0,1,0,0,1,0,0,0
8444,117707.0,38.0,1,0,0,0,0,0,1,0
8445,117708.0,71.0,0,1,0,0,0,0,0,1
8446,117709.0,5.397605346934028e-79,0,1,0,0,0,0,0,1
8447,117710.0,47.0,0,1,0,0,0,0,0,1
8448,117711.0,60.0,1,0,1,0,0,0,0,0
8449,117712.0,24.0,0,1,0,1,0,0,0,0
8450,117713.0,11.0,0,1,0,1,0,0,0,0
8451,117714.0,51.0,1,0,0,0,1,0,0,0
8452,117715.0,5.0,0,1,0,0,0,0,0,1
8453,117716.0,2.0,0,1,0,1,0,0,0,0
8454,117717.0,8.0,0,1,0,0,1,0,0,0
8455,117718.0,8.0,1,0,0,1,0,0,0,0
8456,117719.0,18.0,1,0,1,0,0,0,0,0
8457,117720.0,31.0,0,1,0,1,0,0,0,0
8458,117721.0,17.0,0,1,0,0,0,0,0,1
8459,117722.0,29.0,1,0,0,1,0,0,0,0
8460,117723.0,8.0,1,0,0,0,1,0,0,0
8461,117724.0,5.397605346934028e-79,0,1,0,0,0,0,0,1
8462,117725.0,28.0,1,0,0,1,0,0,0,0
8463,117726.0,8.0,0,1,0,0,0,0,0,1
8464,117727.0,74.0,1,0,0,0,0,0,0,1
8465,117728.0,72.0,0,1,0,0,0,0,0,1
8466,117729.0,67.0,1,0,0,0,0,0,1,0
8467,117730.0,45.0,1,0,0,0,1,0,0,0
8468,117731.0,3.0,0,1,0,1,0,0,0,0
8469,117732.0,53.0,1,0,0,1,0,0,0,0
8470,117733.0,46.0,0,1,0,0,0,1,0,0
8471,117734.0,67.0,0,1,0,0,0,0,0,1
8472,117735.0,31.0,1,0,0,0,0,0,1,0
8473,117736.0,70.0,1,0,0,0,0,0,0,1
8474,117737.0,37.0,0,1,1,0,0,0,0,0
8475,117738.0,25.0,1,0,0,0,0,0,0,1
8476,117739.0,80.0,0,1,0,1,0,0,0,0
8477,117740.0,1.0,0,1,0,1,0,0,0,0
8478,117741.0,13.0,1,0,0,0,0,0,1,0
8479,117742.0,5.397605346934028e-79,0,1,0,0,0,0,0,1
8480,117743.0,16.0,1,0,0,0,0,0,1,0
8481,117744.0,5.0,0,1,0,1,0,0,0,0
8482,117745.0,35.0,0,1,0,0,1,0,0,0
8483,117746.0,66.0,0,1,0,0,0,0,0,1
8484,117747.0,80.0,0,1,0,0,0,0,0,1
8485,117748.0,54.0,0,1,0,1,0,0,0,0
8486,117749.0,11.0,0,1,0,1,0,0,0,0
8487,117750.0,12.0,1,0,0,0,0,0,1,0
8488,117751.0,18.0,0,1,1,0,0,0,0,0
8489,117752.0,33.0,1,0,0,0,0,0,0,1
8490,117753.0,53.0,1,0,1,0,0,0,0,0
8491,117754.0,48.0,1,0,0,1,0,0,0,0
8492,117755.0,53.0,0,1,0,1,0,0,0,0
8493,117756.0,17.0,1,0,0,0,1,0,0,0
8494,117757.0,13.0,0,1,0,0,0,0,1,0
8495,117758.0,53.0,1,0,0,0,0,0,0,1
8496,117759.0,9.0,0,1,0,1,0,0,0,0
8497,117760.0,3.0,1,0,0,0,0,1,0,0
8498,117761.0,19.0,0,1,0,0,0,0,1,0
8499,117762.0,3.0,1,0,0,1,0,0,0,0
8500,117763.0,9.0,1,0,0,0,1,0,0,0
8501,117764.0,14.0,1,0,0,0,0,0,0,1
8502,117765.0,17.0,0,1,0,0,0,0,0,1
8503,117766.0,19.0,0,1,0,0,1,0,0,0
